Author,Title,Number,Area_Topic,Denomination,Language,Type,Hierarchy,Category,Definition,Language2
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,1485,,s?ndrome de Christiansen-Silverstein,es,equivalent,terme pral.,n m,"Atr?fia muscular distal causada per una lesi? cerebral, associada amb una s?ndrome sensitiva cortical.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,1485,,Christiansen-Silverstein syndrome,en,equivalent,terme pral.,,"Atr?fia muscular distal causada per una lesi? cerebral, associada amb una s?ndrome sensitiva cortical.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,1486,Patologia,,,,,,"S?ndrome neurocutània hereditària recessiva caracteritzada per diverses manifestacions dermatol?giques degudes a fotosensibilitat, associada amb nanisme desproporcionat amb extremitats llargues i flectides, fàcies que recorda la de la progèria amb ulls enfonsats, orelles displàstiques i lipodistr?fia facial, retinitis pigmentària, sordesa i retard mental.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,1486,,s?ndrome de Cockayne,ca,principal,terme pral.,n f,"S?ndrome neurocutània hereditària recessiva caracteritzada per diverses manifestacions dermatol?giques degudes a fotosensibilitat, associada amb nanisme desproporcionat amb extremitats llargues i flectides, fàcies que recorda la de la progèria amb ulls enfonsats, orelles displàstiques i lipodistr?fia facial, retinitis pigmentària, sordesa i retard mental.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,1486,,s?ndrome de Cockayne,es,equivalent,terme pral.,n m,"S?ndrome neurocutània hereditària recessiva caracteritzada per diverses manifestacions dermatol?giques degudes a fotosensibilitat, associada amb nanisme desproporcionat amb extremitats llargues i flectides, fàcies que recorda la de la progèria amb ulls enfonsats, orelles displàstiques i lipodistr?fia facial, retinitis pigmentària, sordesa i retard mental.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,1486,,Cockayne syndrome,en,equivalent,terme pral.,,"S?ndrome neurocutània hereditària recessiva caracteritzada per diverses manifestacions dermatol?giques degudes a fotosensibilitat, associada amb nanisme desproporcionat amb extremitats llargues i flectides, fàcies que recorda la de la progèria amb ulls enfonsats, orelles displàstiques i lipodistr?fia facial, retinitis pigmentària, sordesa i retard mental.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,1487,Patologia,,,,,,Afecci? posttraumàtica occipitocervicoescapular produïda a conseqüència de la lesi? d'una o més vèrtebres cervicals.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,1487,,s?ndrome de Coleman,ca,principal,terme pral.,n f,Afecci? posttraumàtica occipitocervicoescapular produïda a conseqüència de la lesi? d'una o més vèrtebres cervicals.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,1487,,s?ndrome de Coleman,es,equivalent,terme pral.,n m,Afecci? posttraumàtica occipitocervicoescapular produïda a conseqüència de la lesi? d'una o més vèrtebres cervicals.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,1487,,Coleman syndrome,en,equivalent,terme pral.,,Afecci? posttraumàtica occipitocervicoescapular produïda a conseqüència de la lesi? d'una o més vèrtebres cervicals.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,1488,Patologia,,,,,,"S?ndrome de Vernet en la qual l'agent vulnerant s'estén fins al forat condili anterior, travessat pel nervi hipogl?s.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,1488,,s?ndrome de Collet-Sicard,ca,principal,terme pral.,n f,"S?ndrome de Vernet en la qual l'agent vulnerant s'estén fins al forat condili anterior, travessat pel nervi hipogl?s.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,1488,,s?ndrome condiliolacerada posterior de Bonnet-Collet,ca,remissio,sin. compl.,n f,"S?ndrome de Vernet en la qual l'agent vulnerant s'estén fins al forat condili anterior, travessat pel nervi hipogl?s.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,1488,,s?ndrome condiliolacerada posterior de Sicard-Collet,ca,remissio,sin. compl.,n f,"S?ndrome de Vernet en la qual l'agent vulnerant s'estén fins al forat condili anterior, travessat pel nervi hipogl?s.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,1488,,s?ndrome condiliolacerada posterior de Weisenberg-Sicard-Robineau,ca,remissio,sin. compl.,n f,"S?ndrome de Vernet en la qual l'agent vulnerant s'estén fins al forat condili anterior, travessat pel nervi hipogl?s.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,1488,,s?ndrome de Sicard-Collet,ca,remissio,sin. compl.,n f,"S?ndrome de Vernet en la qual l'agent vulnerant s'estén fins al forat condili anterior, travessat pel nervi hipogl?s.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,1488,,s?ndrome de Collet-Sicard,es,equivalent,terme pral.,n m,"S?ndrome de Vernet en la qual l'agent vulnerant s'estén fins al forat condili anterior, travessat pel nervi hipogl?s.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,1488,,s?ndrome de Sicard-Collet,es,equivalent,terme pral.,n m,"S?ndrome de Vernet en la qual l'agent vulnerant s'estén fins al forat condili anterior, travessat pel nervi hipogl?s.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,1488,,Collet-Sicard syndrome,en,equivalent,terme pral.,,"S?ndrome de Vernet en la qual l'agent vulnerant s'estén fins al forat condili anterior, travessat pel nervi hipogl?s.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,1488,,Sicard-Collet syndrome,en,equivalent,terme pral.,,"S?ndrome de Vernet en la qual l'agent vulnerant s'estén fins al forat condili anterior, travessat pel nervi hipogl?s.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,1489,Patologia,,,,,,"S?ndrome de causes desconegudes caracteritzada per hirsutisme, especialment del front i de les celles, sin?fria, braquicefàlia, hipertelorisme, micrognàtia, cutis <i>marmorata</i>, llavis prims molt peculiars, nas de sella, mugrons i llombr?gol hipoplàstics, alteracions dels membres, retard mental i un plor gutural anormal.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,1489,,s?ndrome de Cornelia de Lange,ca,principal,terme pral.,n f,"S?ndrome de causes desconegudes caracteritzada per hirsutisme, especialment del front i de les celles, sin?fria, braquicefàlia, hipertelorisme, micrognàtia, cutis <i>marmorata</i>, llavis prims molt peculiars, nas de sella, mugrons i llombr?gol hipoplàstics, alteracions dels membres, retard mental i un plor gutural anormal.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,1489,,s?ndrome de De Lange,ca,remissio,sin. compl.,n f,"S?ndrome de causes desconegudes caracteritzada per hirsutisme, especialment del front i de les celles, sin?fria, braquicefàlia, hipertelorisme, micrognàtia, cutis <i>marmorata</i>, llavis prims molt peculiars, nas de sella, mugrons i llombr?gol hipoplàstics, alteracions dels membres, retard mental i un plor gutural anormal.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,1489,,s?ndrome de Cornelia de Lange,es,equivalent,terme pral.,n m,"S?ndrome de causes desconegudes caracteritzada per hirsutisme, especialment del front i de les celles, sin?fria, braquicefàlia, hipertelorisme, micrognàtia, cutis <i>marmorata</i>, llavis prims molt peculiars, nas de sella, mugrons i llombr?gol hipoplàstics, alteracions dels membres, retard mental i un plor gutural anormal.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,1489,,s?ndrome de De Lange,es,equivalent,terme pral.,n m,"S?ndrome de causes desconegudes caracteritzada per hirsutisme, especialment del front i de les celles, sin?fria, braquicefàlia, hipertelorisme, micrognàtia, cutis <i>marmorata</i>, llavis prims molt peculiars, nas de sella, mugrons i llombr?gol hipoplàstics, alteracions dels membres, retard mental i un plor gutural anormal.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,1489,,Cornelia de Lange syndrome,en,equivalent,terme pral.,,"S?ndrome de causes desconegudes caracteritzada per hirsutisme, especialment del front i de les celles, sin?fria, braquicefàlia, hipertelorisme, micrognàtia, cutis <i>marmorata</i>, llavis prims molt peculiars, nas de sella, mugrons i llombr?gol hipoplàstics, alteracions dels membres, retard mental i un plor gutural anormal.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,1489,,de Lange syndrome,en,equivalent,terme pral.,,"S?ndrome de causes desconegudes caracteritzada per hirsutisme, especialment del front i de les celles, sin?fria, braquicefàlia, hipertelorisme, micrognàtia, cutis <i>marmorata</i>, llavis prims molt peculiars, nas de sella, mugrons i llombr?gol hipoplàstics, alteracions dels membres, retard mental i un plor gutural anormal.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,1490,Patologia,,,,,,"S?ndrome cl?nica provocada per una exposici? excessiva i prolongada a l'acci? dels glucocorticoides, caracteritzada per obesitat amb adipositat a la cara, el coll i el tronc, miopatia esteroïdal proximal de les extremitats, debilitat, alteracions cutànies, trastorns menstruals, hiperglucèmia, hipertensi? arterial, alteracions ps?quiques, osteoporosi i litiasi renal.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,1490,,s?ndrome de Cushing,ca,principal,terme pral.,n f,"S?ndrome cl?nica provocada per una exposici? excessiva i prolongada a l'acci? dels glucocorticoides, caracteritzada per obesitat amb adipositat a la cara, el coll i el tronc, miopatia esteroïdal proximal de les extremitats, debilitat, alteracions cutànies, trastorns menstruals, hiperglucèmia, hipertensi? arterial, alteracions ps?quiques, osteoporosi i litiasi renal.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,1490,,s?ndrome de Cushing,es,equivalent,terme pral.,n m,"S?ndrome cl?nica provocada per una exposici? excessiva i prolongada a l'acci? dels glucocorticoides, caracteritzada per obesitat amb adipositat a la cara, el coll i el tronc, miopatia esteroïdal proximal de les extremitats, debilitat, alteracions cutànies, trastorns menstruals, hiperglucèmia, hipertensi? arterial, alteracions ps?quiques, osteoporosi i litiasi renal.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,1490,,Cushing syndrome,en,equivalent,terme pral.,,"S?ndrome cl?nica provocada per una exposici? excessiva i prolongada a l'acci? dels glucocorticoides, caracteritzada per obesitat amb adipositat a la cara, el coll i el tronc, miopatia esteroïdal proximal de les extremitats, debilitat, alteracions cutànies, trastorns menstruals, hiperglucèmia, hipertensi? arterial, alteracions ps?quiques, osteoporosi i litiasi renal.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,1491,Patologia,,,,,,"Compressi? dels nervis intercostals causada per una deformitat o per una luxaci? dels cart?lags costals, que ocasiona dolor molt intens, en forma d'accessos aguts en el cart?lag afectat.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,1491,,s?ndrome de Cyriax,ca,principal,terme pral.,n f,"Compressi? dels nervis intercostals causada per una deformitat o per una luxaci? dels cart?lags costals, que ocasiona dolor molt intens, en forma d'accessos aguts en el cart?lag afectat.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,1491,,s?ndrome de Cyriax,es,equivalent,terme pral.,n m,"Compressi? dels nervis intercostals causada per una deformitat o per una luxaci? dels cart?lags costals, que ocasiona dolor molt intens, en forma d'accessos aguts en el cart?lag afectat.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,1491,,Cyriax syndrome,en,equivalent,terme pral.,,"Compressi? dels nervis intercostals causada per una deformitat o per una luxaci? dels cart?lags costals, que ocasiona dolor molt intens, en forma d'accessos aguts en el cart?lag afectat.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,1492,Patologia,,,,,,"S?ndrome causada per una insuficiència del l?bul anterior de la hip?fisi, caracteritzada per nanisme, aspecte femen?, cara juvenil, hipotèrmia, olig?ria, oligod?psia i hipotr?fia genital.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,1492,,s?ndrome de Debré-Julien Marie,ca,principal,terme pral.,n f,"S?ndrome causada per una insuficiència del l?bul anterior de la hip?fisi, caracteritzada per nanisme, aspecte femen?, cara juvenil, hipotèrmia, olig?ria, oligod?psia i hipotr?fia genital.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,1492,,s?ndrome de Debré-Julien Marie,es,equivalent,terme pral.,n m,"S?ndrome causada per una insuficiència del l?bul anterior de la hip?fisi, caracteritzada per nanisme, aspecte femen?, cara juvenil, hipotèrmia, olig?ria, oligod?psia i hipotr?fia genital.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,1492,,Debré-Julien Marie syndrome,en,equivalent,terme pral.,,"S?ndrome causada per una insuficiència del l?bul anterior de la hip?fisi, caracteritzada per nanisme, aspecte femen?, cara juvenil, hipotèrmia, olig?ria, oligod?psia i hipotr?fia genital.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,1493,Patologia,,,,,,"Afecci? hereditària, d'aparici? preferent en el nodriss?, caracteritzada per mixedema, pseudohipertr?fia muscular generalitzada amb rigidesa i retard intel·lectual.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,1493,,s?ndrome de Debré-Sémélaigne,ca,principal,terme pral.,n f,"Afecci? hereditària, d'aparici? preferent en el nodriss?, caracteritzada per mixedema, pseudohipertr?fia muscular generalitzada amb rigidesa i retard intel·lectual.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,1493,,s?ndrome de Debré-Semelaigne-Gilbrin,ca,remissio,terme pral.,n f,"Afecci? hereditària, d'aparici? preferent en el nodriss?, caracteritzada per mixedema, pseudohipertr?fia muscular generalitzada amb rigidesa i retard intel·lectual.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,1493,,s?ndrome de Debré-Sémélaigne,es,equivalent,terme pral.,n m,"Afecci? hereditària, d'aparici? preferent en el nodriss?, caracteritzada per mixedema, pseudohipertr?fia muscular generalitzada amb rigidesa i retard intel·lectual.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,1493,,s?ndrome de Debré-Semelaigne-Gilbrin,es,equivalent,terme pral.,n m,"Afecci? hereditària, d'aparici? preferent en el nodriss?, caracteritzada per mixedema, pseudohipertr?fia muscular generalitzada amb rigidesa i retard intel·lectual.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,1493,,s?ndrome de Kocher-Debré-Sémélaigne,es,equivalent,terme pral.,n m,"Afecci? hereditària, d'aparici? preferent en el nodriss?, caracteritzada per mixedema, pseudohipertr?fia muscular generalitzada amb rigidesa i retard intel·lectual.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,1493,,Debré-Sémélaigne syndrome,en,equivalent,terme pral.,,"Afecci? hereditària, d'aparici? preferent en el nodriss?, caracteritzada per mixedema, pseudohipertr?fia muscular generalitzada amb rigidesa i retard intel·lectual.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,1493,,Kocher-Debré-Sémélaigne syndrome,en,equivalent,terme pral.,,"Afecci? hereditària, d'aparici? preferent en el nodriss?, caracteritzada per mixedema, pseudohipertr?fia muscular generalitzada amb rigidesa i retard intel·lectual.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,1494,Patologia,,,,,,Conjunt simptomàtic semblant a la tabes dorsal amb disminuci? de la sensibilitat profunda i sentit del tacte anormal.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,1494,,s?ndrome de Déjerine,ca,principal,terme pral.,n f,Conjunt simptomàtic semblant a la tabes dorsal amb disminuci? de la sensibilitat profunda i sentit del tacte anormal.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,1494,,s?ndrome de Déjerine,es,equivalent,terme pral.,n m,Conjunt simptomàtic semblant a la tabes dorsal amb disminuci? de la sensibilitat profunda i sentit del tacte anormal.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,1494,,Déjerine syndrome,en,equivalent,terme pral.,,Conjunt simptomàtic semblant a la tabes dorsal amb disminuci? de la sensibilitat profunda i sentit del tacte anormal.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,1495,Patologia,,,,,,Atr?fia degenerativa de les olives bulbars amb degeneraci? de les fibres olivocerebel·loses i atr?fia de la protuberància anular amb degeneraci? dels nuclis del pont i de les fibres pontocerebel·loses.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,1495,,atr?fia olivopontocerebel·losa de Déjerine-Thomas,ca,principal,terme pral.,n f,Atr?fia degenerativa de les olives bulbars amb degeneraci? de les fibres olivocerebel·loses i atr?fia de la protuberància anular amb degeneraci? dels nuclis del pont i de les fibres pontocerebel·loses.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,1495,,atr?fia de Déjerine-Thomas,ca,remissio,sin. compl.,n f,Atr?fia degenerativa de les olives bulbars amb degeneraci? de les fibres olivocerebel·loses i atr?fia de la protuberància anular amb degeneraci? dels nuclis del pont i de les fibres pontocerebel·loses.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,1495,,atr?fia olivopontocerebel·losa,ca,remissio,sin. compl.,n f,Atr?fia degenerativa de les olives bulbars amb degeneraci? de les fibres olivocerebel·loses i atr?fia de la protuberància anular amb degeneraci? dels nuclis del pont i de les fibres pontocerebel·loses.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,1495,,s?ndrome de Déjerine-André Thomas,ca,remissio,sin. compl.,n f,Atr?fia degenerativa de les olives bulbars amb degeneraci? de les fibres olivocerebel·loses i atr?fia de la protuberància anular amb degeneraci? dels nuclis del pont i de les fibres pontocerebel·loses.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,1495,,s?ndrome de Déjerine-Thomas,ca,remissio,sin. compl.,n f,Atr?fia degenerativa de les olives bulbars amb degeneraci? de les fibres olivocerebel·loses i atr?fia de la protuberància anular amb degeneraci? dels nuclis del pont i de les fibres pontocerebel·loses.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,1495,,atrofia olivopontocerebelosa,es,equivalent,terme pral.,n f,Atr?fia degenerativa de les olives bulbars amb degeneraci? de les fibres olivocerebel·loses i atr?fia de la protuberància anular amb degeneraci? dels nuclis del pont i de les fibres pontocerebel·loses.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,1495,,atrofia olivopontocerebelosa tipo Déjerine-Thomas,es,equivalent,terme pral.,n f,Atr?fia degenerativa de les olives bulbars amb degeneraci? de les fibres olivocerebel·loses i atr?fia de la protuberància anular amb degeneraci? dels nuclis del pont i de les fibres pontocerebel·loses.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,1495,,s?ndrome de Déjerine-Thomas,es,equivalent,terme pral.,n m,Atr?fia degenerativa de les olives bulbars amb degeneraci? de les fibres olivocerebel·loses i atr?fia de la protuberància anular amb degeneraci? dels nuclis del pont i de les fibres pontocerebel·loses.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,1495,,Dejerine-Thomas atrophy,en,equivalent,terme pral.,,Atr?fia degenerativa de les olives bulbars amb degeneraci? de les fibres olivocerebel·loses i atr?fia de la protuberància anular amb degeneraci? dels nuclis del pont i de les fibres pontocerebel·loses.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,1495,,Dejerine-Thomas syndrome,en,equivalent,terme pral.,,Atr?fia degenerativa de les olives bulbars amb degeneraci? de les fibres olivocerebel·loses i atr?fia de la protuberància anular amb degeneraci? dels nuclis del pont i de les fibres pontocerebel·loses.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,1495,,olivopontocerebellar atrophy,en,equivalent,terme pral.,,Atr?fia degenerativa de les olives bulbars amb degeneraci? de les fibres olivocerebel·loses i atr?fia de la protuberància anular amb degeneraci? dels nuclis del pont i de les fibres pontocerebel·loses.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,1496,Patologia,,,,,,"Paràlisi del plexe braquial per lesi? de les arrels C8 i D1, que es manifesta cl?nicament per un quadre de paràlisi del nervi medià i del nervi cubital, amb afectaci? dels m?sculs de la mà i dels flexors del dit, associat amb una banda d'hipoestèsia de la meitat interna del membre i, per lesi? de la branca comunicant de l'arrel D1, una s?ndrome de Claude Bernard-Horner.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,1496,,paràlisi de Déjerine-Klumpke,ca,principal,terme pral.,n f,"Paràlisi del plexe braquial per lesi? de les arrels C8 i D1, que es manifesta cl?nicament per un quadre de paràlisi del nervi medià i del nervi cubital, amb afectaci? dels m?sculs de la mà i dels flexors del dit, associat amb una banda d'hipoestèsia de la meitat interna del membre i, per lesi? de la branca comunicant de l'arrel D1, una s?ndrome de Claude Bernard-Horner.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,1496,,paràlisi de Klumpke,ca,remissio,sin. compl.,n f,"Paràlisi del plexe braquial per lesi? de les arrels C8 i D1, que es manifesta cl?nicament per un quadre de paràlisi del nervi medià i del nervi cubital, amb afectaci? dels m?sculs de la mà i dels flexors del dit, associat amb una banda d'hipoestèsia de la meitat interna del membre i, per lesi? de la branca comunicant de l'arrel D1, una s?ndrome de Claude Bernard-Horner.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,1496,,paràlisi del plexe braquial inferior,ca,remissio,sin. compl.,n f,"Paràlisi del plexe braquial per lesi? de les arrels C8 i D1, que es manifesta cl?nicament per un quadre de paràlisi del nervi medià i del nervi cubital, amb afectaci? dels m?sculs de la mà i dels flexors del dit, associat amb una banda d'hipoestèsia de la meitat interna del membre i, per lesi? de la branca comunicant de l'arrel D1, una s?ndrome de Claude Bernard-Horner.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,1496,,s?ndrome de Déjerine-Klumpke,ca,remissio,sin. compl.,n f,"Paràlisi del plexe braquial per lesi? de les arrels C8 i D1, que es manifesta cl?nicament per un quadre de paràlisi del nervi medià i del nervi cubital, amb afectaci? dels m?sculs de la mà i dels flexors del dit, associat amb una banda d'hipoestèsia de la meitat interna del membre i, per lesi? de la branca comunicant de l'arrel D1, una s?ndrome de Claude Bernard-Horner.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,1496,,par?lisis de Déjerine-Klumpke,es,equivalent,terme pral.,n f,"Paràlisi del plexe braquial per lesi? de les arrels C8 i D1, que es manifesta cl?nicament per un quadre de paràlisi del nervi medià i del nervi cubital, amb afectaci? dels m?sculs de la mà i dels flexors del dit, associat amb una banda d'hipoestèsia de la meitat interna del membre i, per lesi? de la branca comunicant de l'arrel D1, una s?ndrome de Claude Bernard-Horner.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,1496,,par?lisis de Klumpke,es,equivalent,terme pral.,n f,"Paràlisi del plexe braquial per lesi? de les arrels C8 i D1, que es manifesta cl?nicament per un quadre de paràlisi del nervi medià i del nervi cubital, amb afectaci? dels m?sculs de la mà i dels flexors del dit, associat amb una banda d'hipoestèsia de la meitat interna del membre i, per lesi? de la branca comunicant de l'arrel D1, una s?ndrome de Claude Bernard-Horner.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,1496,,s?ndrome de Déjerine-Klumpke,es,equivalent,terme pral.,n m,"Paràlisi del plexe braquial per lesi? de les arrels C8 i D1, que es manifesta cl?nicament per un quadre de paràlisi del nervi medià i del nervi cubital, amb afectaci? dels m?sculs de la mà i dels flexors del dit, associat amb una banda d'hipoestèsia de la meitat interna del membre i, per lesi? de la branca comunicant de l'arrel D1, una s?ndrome de Claude Bernard-Horner.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,1496,,Dejerine-Klumpke palsy,en,equivalent,terme pral.,,"Paràlisi del plexe braquial per lesi? de les arrels C8 i D1, que es manifesta cl?nicament per un quadre de paràlisi del nervi medià i del nervi cubital, amb afectaci? dels m?sculs de la mà i dels flexors del dit, associat amb una banda d'hipoestèsia de la meitat interna del membre i, per lesi? de la branca comunicant de l'arrel D1, una s?ndrome de Claude Bernard-Horner.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,1496,,Dejerine-Klumpke paralysis,en,equivalent,terme pral.,,"Paràlisi del plexe braquial per lesi? de les arrels C8 i D1, que es manifesta cl?nicament per un quadre de paràlisi del nervi medià i del nervi cubital, amb afectaci? dels m?sculs de la mà i dels flexors del dit, associat amb una banda d'hipoestèsia de la meitat interna del membre i, per lesi? de la branca comunicant de l'arrel D1, una s?ndrome de Claude Bernard-Horner.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,1496,,Dejerine-Klumpke syndrome,en,equivalent,terme pral.,,"Paràlisi del plexe braquial per lesi? de les arrels C8 i D1, que es manifesta cl?nicament per un quadre de paràlisi del nervi medià i del nervi cubital, amb afectaci? dels m?sculs de la mà i dels flexors del dit, associat amb una banda d'hipoestèsia de la meitat interna del membre i, per lesi? de la branca comunicant de l'arrel D1, una s?ndrome de Claude Bernard-Horner.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,1496,,Klumpke palsy,en,equivalent,terme pral.,,"Paràlisi del plexe braquial per lesi? de les arrels C8 i D1, que es manifesta cl?nicament per un quadre de paràlisi del nervi medià i del nervi cubital, amb afectaci? dels m?sculs de la mà i dels flexors del dit, associat amb una banda d'hipoestèsia de la meitat interna del membre i, per lesi? de la branca comunicant de l'arrel D1, una s?ndrome de Claude Bernard-Horner.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,1496,,Klumpke paralysis,en,equivalent,terme pral.,,"Paràlisi del plexe braquial per lesi? de les arrels C8 i D1, que es manifesta cl?nicament per un quadre de paràlisi del nervi medià i del nervi cubital, amb afectaci? dels m?sculs de la mà i dels flexors del dit, associat amb una banda d'hipoestèsia de la meitat interna del membre i, per lesi? de la branca comunicant de l'arrel D1, una s?ndrome de Claude Bernard-Horner.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,1497,Patologia,,,,,,"Malaltia de les neurones motores i sensitives perifèriques caracteritzada per una paràlisi amiotr?fica, lentament evolutiva, de predomini distal, acompanyada de trastorns sensitius i d'una hipertr?fia considerable dels troncs nerviosos.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,1497,,neuritis intersticial hipertr?fica,ca,principal,terme pral.,n f,"Malaltia de les neurones motores i sensitives perifèriques caracteritzada per una paràlisi amiotr?fica, lentament evolutiva, de predomini distal, acompanyada de trastorns sensitius i d'una hipertr?fia considerable dels troncs nerviosos.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,1497,,atr?fia de Déjerine-Sottas,ca,remissio,sin. compl.,n f,"Malaltia de les neurones motores i sensitives perifèriques caracteritzada per una paràlisi amiotr?fica, lentament evolutiva, de predomini distal, acompanyada de trastorns sensitius i d'una hipertr?fia considerable dels troncs nerviosos.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,1497,,malaltia de Déjerine-Sottas,ca,remissio,sin. compl.,n f,"Malaltia de les neurones motores i sensitives perifèriques caracteritzada per una paràlisi amiotr?fica, lentament evolutiva, de predomini distal, acompanyada de trastorns sensitius i d'una hipertr?fia considerable dels troncs nerviosos.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,1497,,neuritis de Gombault,ca,remissio,sin. compl.,n f,"Malaltia de les neurones motores i sensitives perifèriques caracteritzada per una paràlisi amiotr?fica, lentament evolutiva, de predomini distal, acompanyada de trastorns sensitius i d'una hipertr?fia considerable dels troncs nerviosos.",ca
